"","Fitted","Actual","Date"
"436",1.13657734507744,3.706,"1789-01-01"
"437",3.68440298686108,1.675,"1789-02-01"
"438",4.08080820297325,3.989,"1789-03-01"
"439",8.25389623018586,7.694,"1789-04-01"
"440",11.2033612329087,11.666,"1789-05-01"
"441",13.5100134209556,13.507,"1789-06-01"
"442",14.404283833373,15.462,"1789-07-01"
"443",14.2243178472965,13.84,"1789-08-01"
"444",11.2909159907003,12.018,"1789-09-01"
"445",8.24591988546884,7.39,"1789-10-01"
"446",5.23510928612629,5.964,"1789-11-01"
"447",2.57511186633961,3.099,"1789-12-01"
"448",1.84922257410522,2.444,"1790-01-01"
"449",3.23819659334098,2.973,"1790-02-01"
"450",4.52490613942175,4.582,"1790-03-01"
"451",8.46894348609077,6.053,"1790-04-01"
"452",10.7312451189769,10.357,"1790-05-01"
"453",13.0942985320643,13.746,"1790-06-01"
"454",14.5063945599637,13.812,"1790-07-01"
"455",13.6553322178586,13.925,"1790-08-01"
"456",11.2997320625723,11.233,"1790-09-01"
"457",7.91398011528545,8.577,"1790-10-01"
"458",5.59630344282144,5.331,"1790-11-01"
"459",2.35548607536573,2.755,"1790-12-01"
"460",1.71274552765546,1.493,"1791-01-01"
"461",2.86481463678445,3.466,"1791-02-01"
"462",4.6214657243572,4.79,"1791-03-01"
"463",8.3972615591221,9.127,"1791-04-01"
"464",11.6852448927375,9.859,"1791-05-01"
"465",12.9770185784292,13.231,"1791-06-01"
"466",14.3199278452157,13.612,"1791-07-01"
"467",13.5982462871626,13.744,"1791-08-01"
"468",11.2330110864734,11.677,"1791-09-01"
"469",8.07590425288011,8.08,"1791-10-01"
"470",5.42494414977069,6.206,"1791-11-01"
"471",2.6525892098224,3.526,"1791-12-01"
"472",1.96732972314508,0.348,"1792-01-01"
"473",2.53655243619076,3.62,"1792-02-01"
"474",4.67839478463066,4.429,"1792-03-01"
"475",8.30651548333566,7.994,"1792-04-01"
"476",11.2389360117824,11.321,"1792-05-01"
"477",13.4415828394573,13.581,"1792-06-01"
"478",14.4146497427569,14.212,"1792-07-01"
"479",13.8111772992651,12.281,"1792-08-01"
"480",10.7928746726397,12.491,"1792-09-01"
"481",8.33682742805833,8.097,"1792-10-01"
"482",5.46814075619375,5.306,"1792-11-01"
"483",2.3971129543152,3.388,"1792-12-01"
"484",1.84946949051909,0.521,"1793-01-01"
"485",2.62382850774785,4.745,"1793-02-01"
"486",5.03399546859779,5.042,"1793-03-01"
"487",8.51646515734983,8.643,"1793-04-01"
"488",11.4872160081965,11.059,"1793-05-01"
"489",13.4035753730492,13.146,"1793-06-01"
"490",14.3000328334866,14.336,"1793-07-01"
"491",13.8219721743259,13.16,"1793-08-01"
"492",11.1751566783719,12.002,"1793-09-01"
"493",8.21338836027317,8.393,"1793-10-01"
"494",5.59514569807877,5.666,"1793-11-01"
"495",2.59051492167255,2.037,"1793-12-01"
"496",1.40545184268118,3.71,"1794-01-01"
"497",3.772328124864,3.605,"1794-02-01"
"498",4.74501158129876,5.696,"1794-03-01"
"499",8.79750068133771,9.367,"1794-04-01"
"500",11.7850647819586,12.376,"1794-05-01"
"501",13.9132656316067,11.994,"1794-06-01"
"502",14.0289839529893,12.874,"1794-07-01"
"503",13.3952699046818,13.484,"1794-08-01"
"504",11.3589521989432,11.896,"1794-09-01"
"505",8.23799548271741,9.108,"1794-10-01"
"506",5.8814127816196,5.284,"1794-11-01"
"507",2.50725584153615,2.918,"1794-12-01"
"508",1.83276170271898,2.731,"1795-01-01"
"509",3.5128842306542,4.39,"1795-02-01"
"510",5.08555522802941,5.709,"1795-03-01"
"511",8.88346253575255,8.918,"1795-04-01"
"512",11.7149162598394,11.029,"1795-05-01"
"513",13.4447029836018,13.293,"1795-06-01"
"514",14.4337998926905,14.295,"1795-07-01"
"515",13.912872950638,13.14,"1795-08-01"
"516",11.3384957013948,11.133,"1795-09-01"
"517",8.07930395410891,7.786,"1795-10-01"
"518",5.46538202996843,5.207,"1795-11-01"
"519",2.50877543481973,2.573,"1795-12-01"
"520",1.76210685551276,2.844,"1796-01-01"
"521",3.58155125755166,2.736,"1796-02-01"
"522",4.56019031181214,3.477,"1796-03-01"
"523",8.10821756231719,7.773,"1796-04-01"
"524",11.2256746388219,11.273,"1796-05-01"
"525",13.4136410468336,14.216,"1796-06-01"
"526",14.6360684910579,14.314,"1796-07-01"
"527",13.8196732930885,14.722,"1796-08-01"
"528",11.7863245859874,12.012,"1796-09-01"
"529",8.33028743361301,8.924,"1796-10-01"
"530",5.82392847019089,5.702,"1796-11-01"
"531",2.68933704629031,1.259,"1796-12-01"
"532",1.39611478622859,4.396,"1797-01-01"
"533",4.06518234518481,4.957,"1797-02-01"
"534",5.29013767208258,4.056,"1797-03-01"
"535",8.36820252304454,6.6,"1797-04-01"
"536",10.9297202413231,10.417,"1797-05-01"
"537",13.2210825912217,13.852,"1797-06-01"
"538",14.5436386120769,14.107,"1797-07-01"
"539",13.8136419343627,14.04,"1797-08-01"
"540",11.5940009476109,12.459,"1797-09-01"
"541",8.50888185400467,9.191,"1797-10-01"
"542",5.92474504290024,4.777,"1797-11-01"
"543",2.35745431214754,3.275,"1797-12-01"
"544",2.17315415892148,2.679,"1798-01-01"
"545",3.57341359783253,3.213,"1798-02-01"
"546",4.67820647114771,7.008,"1798-03-01"
"547",9.25148593119818,8.083,"1798-04-01"
"548",11.440894074628,11.769,"1798-05-01"
"549",13.7603996143676,13.246,"1798-06-01"
"550",14.4257924067648,14.951,"1798-07-01"
"551",14.183358935818,14.754,"1798-08-01"
"552",11.9580843881279,11.627,"1798-09-01"
"553",8.36712303447596,8.655,"1798-10-01"
"554",5.79442508437253,6.031,"1798-11-01"
"555",2.8766069258397,2.027,"1798-12-01"
"556",1.87458057628473,1.923,"1799-01-01"
"557",3.3736913705535,2.078,"1799-02-01"
