datetime,carbon,temp
1935-09-15,308.3672581386262,11.999
1935-10-15,308.4282270136208,9.516
1935-11-15,308.4916351863022,5.443
1935-12-15,308.5570727792681,3.423
1936-01-15,308.6242175828679,2.249
1936-02-15,308.69286954271206,2.506
1936-03-15,308.76274883815205,5.0310000000000015
1936-04-15,308.8335086719762,8.126999999999999
1936-05-15,308.9048052360008,11.251
1936-06-15,308.97626022597115,13.363
1936-07-15,309.04775700479627,14.629
1936-08-15,309.1189050280511,13.86
1936-09-15,309.1890491837215,12.020999999999999
1936-10-15,309.2578437969916,9.457
1936-11-15,309.32488691919934,6.2330000000000005
1936-12-15,309.389746408596,3.921
1937-01-15,309.4523731979541,2.4530000000000003
1937-02-15,309.5131017306778,3.553
1937-03-15,309.57205732256625,4.851
1937-04-15,309.62919198969155,8.139999999999999
1937-05-15,309.6844803613144,11.422
1937-06-15,309.7378147164496,13.603
1937-07-15,309.7891180486952,14.375
1937-08-15,309.83838380970883,14.007
1937-09-15,309.8856855332167,12.412999999999998
1937-10-15,309.93119688783077,9.729
1937-11-15,309.9750796529468,6.356
1937-12-15,310.0175052093123,3.478
1938-01-15,310.0589942309217,2.91
1938-02-15,310.100351641744,3.417
1938-03-15,310.1420938429405,5.651
1938-04-15,310.1844807915005,8.913
1938-05-15,310.2276956146466,11.456
1938-06-15,310.27174837771616,13.321
1938-07-15,310.3165898263534,14.482
1938-08-15,310.36212615307375,13.963
1938-09-15,310.4082280533832,12.427
1938-10-15,310.4547714544766,9.783999999999999
1938-11-15,310.50152197109935,6.53
1938-12-15,310.54815778805875,3.51
1939-01-15,310.5946372571327,2.932
1939-02-15,310.6412187450269,3.2319999999999998
1939-03-15,310.6879578059711,4.926
1939-04-15,310.7347388031314,8.328
1939-05-15,310.7814447773702,11.524
1939-06-15,310.8278664373455,13.530999999999999
1939-07-15,310.8738099300928,14.395
1939-08-15,310.91911037461443,13.932
1939-09-15,310.9636404311859,11.957999999999998
1939-10-15,311.0073492648802,9.218
1939-11-15,311.05015301592977,6.189
1939-12-15,311.09195539865584,4.959
1940-01-15,311.1329695521605,2.335
1940-02-15,311.1736858591771,3.423
1940-03-15,311.2143688306464,5.424
1940-04-15,311.2550857599615,8.756
1940-05-15,311.29586747705935,11.338
1940-06-15,311.3366222219165,13.583
1940-07-15,311.3771350705629,14.571
1940-08-15,311.41730118238104,13.811
1940-09-15,311.4571315427748,12.267999999999999
1940-10-15,311.496562549347,9.457
1940-11-15,311.5354829567608,6.0760000000000005
1940-12-15,311.573746808288,4.134
1941-01-15,311.6113808021146,2.7350000000000003
1941-02-15,311.6485841424919,3.67
1941-03-15,311.6854299929357,5.212999999999999
1941-04-15,311.7218840200361,8.575
1941-05-15,311.7579036866167,11.493
1941-06-15,311.7933850536089,13.63
1941-07-15,311.82829107643624,14.694
1941-08-15,311.8625191617373,14.028
1941-09-15,311.8959076833514,11.815999999999999
1941-10-15,311.9284034711255,9.71
1941-11-15,311.9599146360737,5.9529999999999985
1941-12-15,311.99032709425296,3.707
1942-01-15,312.0197638092134,3.103
1942-02-15,312.04856479759707,2.857
1942-03-15,312.0768894602778,5.308
1942-04-15,312.1047390644277,8.415999999999999
1942-05-15,312.13208434857097,11.338
1942-06-15,312.1587971558798,13.578
1942-07-15,312.18475199637294,14.242
1942-08-15,312.20979192658046,13.786
1942-09-15,312.23373546231295,12.145999999999999
1942-10-15,312.2564515103926,9.627
1942-11-15,312.2777508526576,6.3950000000000005
1942-12-15,312.2974031825325,3.945
1943-01-15,312.3154110259693,2.396
1943-02-15,312.33201391844676,3.513
1943-03-15,312.34729961654637,5.138
1943-04-15,312.36123010371085,8.638
1943-05-15,312.3737729633433,11.485
1943-06-15,312.38483099358393,13.161
1943-07-15,312.3946349651545,14.46
1943-08-15,312.40308906118884,13.774
1943-09-15,312.4097846448441,12.095999999999998
1943-10-15,312.4147160750844,9.907
1943-11-15,312.4178020103157,6.26
1943-12-15,312.41892218369173,4.2330000000000005
1944-01-15,312.4184955181232,3.504
1944-02-15,312.41743565996626,3.591
1944-03-15,312.4162636880653,5.5310000000000015
1944-04-15,312.4151566752198,8.434
1944-05-15,312.41423140454907,11.334
1944-06-15,312.41339236391707,13.478
1944-07-15,312.4121680232355,14.468
1944-08-15,312.4104722129167,14.017
1944-09-15,312.4086105043069,12.45
1944-10-15,312.4065835664257,9.808
1944-11-15,312.4043419080105,6.091
1944-12-15,312.40179772847296,3.4339999999999997
1945-01-15,312.3990149951378,2.525
1945-02-15,312.39621443553506,2.6460000000000004
1945-03-15,312.39350727267436,5.184
1945-04-15,312.390914991638,8.681000000000001
1945-05-15,312.3884607627716,11.097
1945-06-15,312.3861204595336,13.328
1945-07-15,312.3837275560868,14.213
1945-08-15,312.38130948593493,14.313
1945-09-15,312.3790887207602,12.225
1945-10-15,312.377164445192,9.575
1945-11-15,312.3756485642069,6.073
1945-12-15,312.37466669434923,3.158
1946-01-15,312.3743712602767,2.979
